Cell,Area in microns,Size in microns,Mean of FWHM,Std of FWHM,FWHM of FWHM
1987,5.87279,2.423383997636363,0.5390557818884487,0.6129387226657937,1.4434706918779443
1988,11.6121075,3.407654251827788,0.2948910281953389,0.35137030229915345,0.8274770619145063
1989,18.5526775,4.307281915547205,0.3591212032871558,0.45219855430034284,1.0649275953773074
1990,10.410855,3.2265856566965643,0.5871054572943177,0.3276926848711018,0.7717162728714447
1991,27.76228,5.268992313526373,0.26771526637680765,0.17807493228303986,0.4193664655265589
1992,6.139735,2.4778488654476085,0.4584658494911805,0.39348442418033913,0.9266558189446986
1993,16.6840625,4.0846128947551446,0.49984865787647415,0.499653054720568,1.1766829438669375
1994,8.141822500000002,2.853387898621567,0.29157712704220995,0.26955925561392513,0.6348120469707936
1995,1.4681975,1.2116919988181816,0.39770937735680023,0.17604727379038623,0.4145913297763596
1996,28.6965875,5.356919590585619,0.21431596806048814,0.1343175865006643,0.3163179162090644
1997,16.1501725,4.018727721555667,0.29897515347335474,0.39164231439501007,0.9223176504002487
1998,4.004175,2.001043477788526,0.3734333260190202,0.382761681241614,0.9014037593240011
1999,21.756017500000002,4.664334625645978,0.27261161026777936,0.225509049043295,0.5310738104969597
2000,22.42338,4.735333145619219,0.2902547353555758,0.2997320141014835,0.7058688932089936
2001,24.02505,4.901535473706173,0.3088525733834602,0.25800019193923673,0.6075904520169025
2002,6.5401525000000005,2.5573721864445154,0.12606655928249874,0.14000993611256943,0.329723399545101
2003,3.470285,1.8628700974571468,0.15092043347139844,0.08068366375405306,0.19001002814079496
2004,2.5359775,1.5924752745333286,0.42174231244651833,0.47217416625705905,1.111970161535374
2005,11.078217500000001,3.328395634536255,0.23052053896487132,0.1361545254548939,0.32064390744627513
2006,17.2179525,4.149452072262071,0.33024767726104987,0.33241728792662784,0.7828427130672085
2007,8.9426575,2.9904276450033027,0.2549478250324648,0.23447252862214488,0.5521828049051511
2008,4.004175,2.001043477788526,0.2133392397208621,0.045525517006238254,0.1072125925496911
2009,6.8070975,2.6090414906628068,0.3203818903359954,0.19758824761757796,0.4653203231393961
2010,16.6840625,4.0846128947551446,0.3045754693677899,0.1447241381592798,0.34082534536510395
2011,12.27947,3.504207471026794,0.41023800871676896,0.33443363229169676,0.7875912040469458
2012,55.924977500000004,7.478300441945349,0.30124215665866305,0.29241253675655815,0.6886315240616945
2013,2.936395,1.7135912581476367,0.9706934349138265,0.052884970782228806,0.12454410619214884
2014,21.756017500000002,4.664334625645978,0.39848149563922547,0.27925517410665673,0.6576459350211766
2015,7.0740425,2.6597072207293793,0.8137657395311085,0.12840202093639766,0.30238675930521647
2016,2.8029225,1.6741930892223873,0.11113765884826339,0.12341591781910129,0.29064448646398355
2017,32.300345,5.683339247308751,0.3356032017224664,0.44599697875314415,1.0503228849636546
2018,4.6715375,2.1613739842979514,0.2956910186049494,0.19838999455118078,0.46720843716803073
2019,9.876965,3.142763910954814,0.40490053446907426,0.2753910709756453,0.6485459721476446
2020,8.54224,2.922711070222303,0.6348228401845992,0.1820041307427849,0.42861972789925845
2022,5.87279,2.423383997636363,0.7234036330894307,0.33997994569482864,0.8006527721113215
2023,7.4744600000000005,2.733945866325813,0.1471199513875481,0.17289854739808175,0.4071760791224825
2024,3.6037575,1.898356526050889,0.20573321322381813,0.15460776474925703,0.3641012859845003
2025,20.9551825,4.577683093006767,0.21930812096007035,0.12749729937328647,0.3002561400240896
2026,27.22839,5.2180829813256135,0.4800466753087951,0.5415442289567456,1.2753366591931359
2027,4.80501,2.192033302666727,0.5869182254018184,0.11903593640763689,0.28032963023998486
2028,29.097005000000003,5.394163976002213,0.30713313069782483,0.41006098572673844,0.965693621386469
2029,30.031312500000002,5.480083256666818,0.5492234745564039,0.5912021776315737,1.392281128322356
2030,17.885315,4.229103332859106,0.2650446451912272,0.323399443245555,0.761605688843282
2031,34.5693775,5.8795729011553215,0.3968044021896344,0.2608012220411937,0.6141868779070112
2032,3.7372300000000003,1.9331916614759128,0.47315751573207626,0.3013001005329552,0.7095617367551095
2034,8.809185,2.9680271225175825,0.48847417831562745,0.19721762328974407,0.46444750284734726
2035,65.5349975,8.095368892150622,0.36685739631835157,0.29457459546574377,0.6937231723218266
2036,3.8707025,1.967410099597946,0.9489336266223402,0.206197756202035,0.4855957158557924
2037,23.49116,4.846767995272726,0.3093864290319263,0.31759998720818117,0.7479479698752667
2038,5.3389,2.310605981122701,0.27176938188150146,0.16358800083193026,0.38524974195919576
2039,23.758105,4.87422865692614,0.26501643428710503,0.3372153762463091,0.7941422110600579
2040,10.6778,3.2676903158041153,0.42075006878253657,0.398620946232218,0.9387523283768734
2041,5.4723725000000005,2.3393102615942163,0.22123817274487798,0.13958793013742465,0.32872957547363507
2042,46.181485,6.795696064421952,0.47983232717679075,0.5129360551558588,1.2079644098920475
2043,16.283645000000003,4.035299864941886,0.36267223889694405,0.26335343542974665,0.6201973404370533
2044,19.486985,4.414406528628735,0.302313984409406,0.23141657136828203,0.5449860255723041
2045,30.5652025,5.528580514019851,0.3504587716163879,0.2693129945214317,0.6342321020979717
2046,19.75393,4.444539346209009,0.23997265483795951,0.17737956633769134,0.4177288787252631
2047,11.078217500000001,3.328395634536255,0.2513844327720006,0.21431173363122863,0.5047041327015435
2048,26.961445,5.1924411407352515,0.30653502575425307,0.27187473221552,0.6402649943675496
2049,20.28782,4.504200261977702,0.4129528260190464,0.5023490499731322,1.1830320126867264
2050,81.8186425,9.045365802442706,0.20642918108557817,0.16993752008604604,0.4002028598026384
2051,8.275295,2.8766812475489876,0.9953869520641524,0.3211972215939577,0.7564194568537703
2052,37.2388275,6.1023624523621995,0.23674252349034947,0.16910949892609528,0.3982528699709544
2053,127.06582,11.272347581582109,0.22493884676201897,0.16676036014944107,0.3927206481519337
2054,6.139735,2.4778488654476085,0.4110831357376547,0.27623362596619416,0.6505301891503873
2056,3.2033400000000003,1.789787696907094,0.1869753159647891,0.15514121807208253,0.3653575685597544
2057,60.7299875,7.7929447258401625,0.22871803369627955,0.24862828063396833,0.5855196008929954
2058,18.419205,4.2917601284321565,0.2407123297443255,0.3548507840020397,0.8356735963248034
2060,19.486985,4.414406528628735,0.29039530042639744,0.19825533705100695,0.46689131875512135
2061,36.83841,6.069465380080852,0.2018175037784696,0.1915619926069888,0.45112849258945864
2062,2.936395,1.7135912581476367,0.12727175348490616,0.07604306328249179,0.17908141403026817
2063,12.813360000000001,3.579575393814188,0.3292369468074294,0.33271449445041434,0.7835426344307258
2064,7.741405,2.7823380456012172,0.2946581258407529,0.22722737275800048,0.5351204628450911
2065,51.78733,7.196341431588693,0.5754332942401844,0.5857107704701374,1.3793488644571736
2066,16.0167,4.002086955577052,0.27728015919563037,0.27518617411343466,0.6480634400371386
2067,22.42338,4.735333145619219,0.8797432218531215,0.3506438741756105,0.8257663236835627
2068,2.2690325000000002,1.506330806961074,0.7495202939304872,0.22243365060423306,0.5238312471729688
2069,12.546415000000001,3.542091896041095,0.44370319858866786,0.364723683015241,0.8589242735008925
2070,7.6079325,2.7582480852889213,0.26432523766784355,0.1209316955561464,0.2847941430347248
2071,1.4681975,1.2116919988181816,0.6455066651583735,0.0828122293044598,0.19502280001200284
2072,1.7351425,1.3172480783815932,0.3975804394484239,0.09399757797899524,0.2213642961405338
2073,2.5359775,1.5924752745333286,0.21817640914643452,0.2599510652755041,0.6121847587238122
2074,17.4848975,4.18149464904596,0.29726490330882566,0.30528648666742225,0.7189496761017794
2075,1.6016700000000001,1.2655710173672594,0.23349064718999582,0.15840550718427324,0.3730449694189635
2076,94.0981125,9.700418161089758,0.28330488713333424,0.23481380502370006,0.5529865108308136
2077,102.90729750000001,10.144323412628365,0.18448234609877215,0.24489498667170528,0.5767276936118659
2078,3.7372300000000003,1.9331916614759128,0.3976452613816968,0.22022832106753765,0.5186376961140512
2079,4.004175,2.001043477788526,0.2823222352978585,0.44802085214838094,1.055089106809437
2080,5.2054275,2.28154059792939,0.39511632995959683,0.3331563559135228,0.7845832181763461
